"","GPA","SLC","School","Plus","Physics","Math","Chemistry","Bio","Parent1","Parent2","X1","X2","X3","X4","X5","X6","X111","X222","X333","X444","X555","X666"
"562",0.8075,0.916666666666667,1,0.972222222222222,0.972972972972973,0.884615384615385,0.710526315789474,0.652173913043478,0.666666666666667,0.666666666666667,0.92,0.76,0.583333333333333,0.96,0.9,0.98,0,0,0,0,0,0
"563",0.79,0.75,0,0.805555555555556,0.702702702702703,0.826923076923077,0.552631578947368,0.815217391304348,0,0.666666666666667,0.9,0.8,0.75,0.76,0.8,0.82,0.944444444444444,0.777777777777778,0.555555555555556,0.944444444444444,0.777777777777778,0.555555555555556
"564",0.7975,0.75,1,0.527777777777778,0.459459459459459,0.211538461538462,0.394736842105263,0.684782608695652,1,1,0.92,0.94,0.625,0.82,0.82,0.88,0,0,0.611111111111111,0,0,0.611111111111111
"565",0.9775,0.916666666666667,1,0.972222222222222,0.972972972972973,0.884615384615385,0.710526315789474,0.652173913043478,0.666666666666667,0.666666666666667,0.88,0.94,0.0416666666666667,0.58,0.72,0.6,0.833333333333333,0,0.666666666666667,0.833333333333333,0,0.666666666666667
"566",0.805,0.75,0,0.805555555555556,0.702702702702703,0.826923076923077,0.552631578947368,0.815217391304348,0,0.666666666666667,0.9,0.94,0.791666666666667,0.88,0.82,0.9,0,0,0,0,0,0
"567",0.895,0.916666666666667,1,0.972222222222222,0.972972972972973,0.884615384615385,0.710526315789474,0.652173913043478,0.666666666666667,0.666666666666667,0.84,0.8,0.625,0.84,0.84,0.8,0.944444444444444,0.777777777777778,0.611111111111111,0.944444444444444,0.777777777777778,0.611111111111111
"568",0.7525,0.666666666666667,1,0.75,0.702702702702703,0.769230769230769,0.473684210526316,0.760869565217391,0.333333333333333,0.666666666666667,0.94,0.76,0.333333333333333,0.7,0.72,0.78,0.944444444444444,0,0,0.944444444444444,0,0
"569",0,0.916666666666667,1,0.972222222222222,0.972972972972973,0.884615384615385,0.710526315789474,0.652173913043478,0.666666666666667,0.666666666666667,0.94,0.96,0.75,0.96,0.9,0.94,1,0,0,1,0,0
"570",0,0.163333333333333,0,0.888888888888889,0.135135135135135,0.288461538461538,0.131578947368421,0.652173913043478,0,0,0.92,0.76,0.583333333333333,0.96,0.9,0.98,0,0,0,0,0,0
"571",0,0.5,1,0.305555555555556,0.135135135135135,0.480769230769231,0.105263157894737,0.652173913043478,1,0.666666666666667,0.9,0.8,0.75,0.76,0.8,0.82,0,0,0,0,0,0
"572",0,0,0,0.194444444444444,0.675675675675676,0.865384615384615,0.657894736842105,0.869565217391304,0.333333333333333,0.666666666666667,0.92,0.96,0.958333333333333,0.88,0.94,0.92,0,0.722222222222222,0,0,0.722222222222222,0
"573",0,0.555555555555556,1,0.194444444444444,0.675675675675676,0.865384615384615,0.657894736842105,0.652173913043478,1,1,0.92,0.94,0.625,0.82,0.82,0.88,0,0,0,0,0,0
"574",0,0.138888888888889,1,0.194444444444444,0.810810810810811,0.769230769230769,0.263157894736842,0.869565217391304,0,0,0.9,0.94,0.791666666666667,0.88,0.82,0.9,0.888888888888889,0,0.611111111111111,0.888888888888889,0,0.611111111111111
"575",0,0.694444444444444,1,0.194444444444444,0.135135135135135,0.288461538461538,0.131578947368421,0.652173913043478,1,1,0.84,0.76,0.583333333333333,0.78,0.8,0.76,0.944444444444444,0,0,0.944444444444444,0,0
"576",0,0,1,0.194444444444444,0.135135135135135,0.288461538461538,0.131578947368421,0.652173913043478,0,0,0.84,0.76,0.666666666666667,0.78,0.72,0.76,0,0,0,0,0,0
"577",0,0.138888888888889,0,0.194444444444444,0.810810810810811,0.673076923076923,0.789473684210526,0.923913043478261,0.666666666666667,0.666666666666667,0.84,0,0.0833333333333333,0.58,0.7,0.6,1,0,0,1,0,0
"578",0,0,0,0.472222222222222,0,0.25,0.526315789473684,0.652173913043478,0.333333333333333,1,0.84,0,0.166666666666667,0.7,0.66,0.62,0,0,0,0,0,0
"579",0,0,1,0.194444444444444,0.540540540540541,0.673076923076923,0.526315789473684,0.652173913043478,0.333333333333333,1,0.9,0.76,0.5,0.76,0.72,0.68,0,0,0.611111111111111,0,0,0.611111111111111
"580",0,0.138888888888889,1,0.194444444444444,0.810810810810811,0.865384615384615,0.789473684210526,0.815217391304348,0,0.666666666666667,0.9,0.72,0.458333333333333,0.78,0.78,0.76,0,0,0,0,0,0
